date,value,series_id,indicator_name,unit,geography,geo_level,source
2022-01-01,150006.0,CES0000000001,Total Nonfarm Employment,Thousands,United States,National,BLS CES
2022-01-01,7595.0,CES2000000001,Construction Employment,Thousands,United States,National,BLS CES
2022-01-01,22183.0,CES6000000001,Professional & Business Services Employment,Thousands,United States,National,BLS CES
2022-01-01,28318.0,CES4000000001,"Trade, Transport & Utilities Employment",Thousands,United States,National,BLS CES
2022-01-01,8934.0,CES5500000001,Financial Activities Employment,Thousands,United States,National,BLS CES
2022-01-01,2984.0,CES5000000001,Information Employment,Thousands,United States,National,BLS CES
2022-01-01,12564.0,CES3000000001,Manufacturing Employment,Thousands,United States,National,BLS CES
2022-01-01,23869.0,CES6500000001,Education & Health Services Employment,Thousands,United States,National,BLS CES
2022-01-01,578.0,CES1000000001,Mining & Logging Employment,Thousands,United States,National,BLS CES
2022-02-01,8976.0,CES5500000001,Financial Activities Employment,Thousands,United States,National,BLS CES
2022-02-01,7651.0,CES2000000001,Construction Employment,Thousands,United States,National,BLS CES
2022-02-01,581.0,CES1000000001,Mining & Logging Employment,Thousands,United States,National,BLS CES
2022-02-01,22372.0,CES6000000001,Professional & Business Services Employment,Thousands,United States,National,BLS CES
2022-02-01,12601.0,CES3000000001,Manufacturing Employment,Thousands,United States,National,BLS CES
2022-02-01,2990.0,CES5000000001,Information Employment,Thousands,United States,National,BLS CES
2022-02-01,28528.0,CES4000000001,"Trade, Transport & Utilities Employment",Thousands,United States,National,BLS CES
2022-02-01,23984.0,CES6500000001,Education & Health Services Employment,Thousands,United States,National,BLS CES
2022-02-01,150825.0,CES0000000001,Total Nonfarm Employment,Thousands,United States,National,BLS CES
2022-03-01,22483.0,CES6000000001,Professional & Business Services Employment,Thousands,United States,National,BLS CES
2022-03-01,7692.0,CES2000000001,Construction Employment,Thousands,United States,National,BLS CES
2022-03-01,12674.0,CES3000000001,Manufacturing Employment,Thousands,United States,National,BLS CES
2022-03-01,3018.0,CES5000000001,Information Employment,Thousands,United States,National,BLS CES
2022-03-01,9002.0,CES5500000001,Financial Activities Employment,Thousands,United States,National,BLS CES
2022-03-01,589.0,CES1000000001,Mining & Logging Employment,Thousands,United States,National,BLS CES
2022-03-01,28593.0,CES4000000001,"Trade, Transport & Utilities Employment",Thousands,United States,National,BLS CES
2022-03-01,24057.0,CES6500000001,Education & Health Services Employment,Thousands,United States,National,BLS CES
2022-03-01,151315.0,CES0000000001,Total Nonfarm Employment,Thousands,United States,National,BLS CES
2022-04-01,3034.0,CES5000000001,Information Employment,Thousands,United States,National,BLS CES
2022-04-01,7698.0,CES2000000001,Construction Employment,Thousands,United States,National,BLS CES
2022-04-01,28595.0,CES4000000001,"Trade, Transport & Utilities Employment",Thousands,United States,National,BLS CES
2022-04-01,24117.0,CES6500000001,Education & Health Services Employment,Thousands,United States,National,BLS CES
2022-04-01,9037.0,CES5500000001,Financial Activities Employment,Thousands,United States,National,BLS CES
2022-04-01,596.0,CES1000000001,Mining & Logging Employment,Thousands,United States,National,BLS CES
2022-04-01,12726.0,CES3000000001,Manufacturing Employment,Thousands,United States,National,BLS CES
2022-04-01,22468.0,CES6000000001,Professional & Business Services Employment,Thousands,United States,National,BLS CES
2022-04-01,151623.0,CES0000000001,Total Nonfarm Employment,Thousands,United States,National,BLS CES
2022-05-01,600.0,CES1000000001,Mining & Logging Employment,Thousands,United States,National,BLS CES
2022-05-01,7738.0,CES2000000001,Construction Employment,Thousands,United States,National,BLS CES
2022-05-01,12735.0,CES3000000001,Manufacturing Employment,Thousands,United States,National,BLS CES
2022-05-01,9049.0,CES5500000001,Financial Activities Employment,Thousands,United States,National,BLS CES
2022-05-01,22503.0,CES6000000001,Professional & Business Services Employment,Thousands,United States,National,BLS CES
2022-05-01,3057.0,CES5000000001,Information Employment,Thousands,United States,National,BLS CES
2022-05-01,28572.0,CES4000000001,"Trade, Transport & Utilities Employment",Thousands,United States,National,BLS CES
2022-05-01,151924.0,CES0000000001,Total Nonfarm Employment,Thousands,United States,National,BLS CES
2022-05-01,24176.0,CES6500000001,Education & Health Services Employment,Thousands,United States,National,BLS CES
2022-06-01,12767.0,CES3000000001,Manufacturing Employment,Thousands,United States,National,BLS CES
2022-06-01,22564.0,CES6000000001,Professional & Business Services Employment,Thousands,United States,National,BLS CES
2022-06-01,608.0,CES1000000001,Mining & Logging Employment,Thousands,United States,National,BLS CES
2022-06-01,152358.0,CES0000000001,Total Nonfarm Employment,Thousands,United States,National,BLS CES
2022-06-01,9059.0,CES5500000001,Financial Activities Employment,Thousands,United States,National,BLS CES
2022-06-01,3076.0,CES5000000001,Information Employment,Thousands,United States,National,BLS CES
2022-06-01,24267.0,CES6500000001,Education & Health Services Employment,Thousands,United States,National,BLS CES
2022-06-01,28646.0,CES4000000001,"Trade, Transport & Utilities Employment",Thousands,United States,National,BLS CES
2022-06-01,7761.0,CES2000000001,Construction Employment,Thousands,United States,National,BLS CES
2022-07-01,12800.0,CES3000000001,Manufacturing Employment,Thousands,United States,National,BLS CES
2022-07-01,153072.0,CES0000000001,Total Nonfarm Employment,Thousands,United States,National,BLS CES
2022-07-01,3094.0,CES5000000001,Information Employment,Thousands,United States,National,BLS CES
2022-07-01,614.0,CES1000000001,Mining & Logging Employment,Thousands,United States,National,BLS CES
2022-07-01,7792.0,CES2000000001,Construction Employment,Thousands,United States,National,BLS CES
2022-07-01,9073.0,CES5500000001,Financial Activities Employment,Thousands,United States,National,BLS CES
2022-07-01,24395.0,CES6500000001,Education & Health Services Employment,Thousands,United States,National,BLS CES
2022-07-01,22658.0,CES6000000001,Professional & Business Services Employment,Thousands,United States,National,BLS CES
2022-07-01,28702.0,CES4000000001,"Trade, Transport & Utilities Employment",Thousands,United States,National,BLS CES
2022-08-01,24468.0,CES6500000001,Education & Health Services Employment,Thousands,United States,National,BLS CES
2022-08-01,153362.0,CES0000000001,Total Nonfarm Employment,Thousands,United States,National,BLS CES
2022-08-01,22697.0,CES6000000001,Professional & Business Services Employment,Thousands,United States,National,BLS CES
2022-08-01,9092.0,CES5500000001,Financial Activities Employment,Thousands,United States,National,BLS CES
2022-08-01,7801.0,CES2000000001,Construction Employment,Thousands,United States,National,BLS CES
2022-08-01,612.0,CES1000000001,Mining & Logging Employment,Thousands,United States,National,BLS CES
2022-08-01,3097.0,CES5000000001,Information Employment,Thousands,United States,National,BLS CES
2022-08-01,12832.0,CES3000000001,Manufacturing Employment,Thousands,United States,National,BLS CES
2022-08-01,28748.0,CES4000000001,"Trade, Transport & Utilities Employment",Thousands,United States,National,BLS CES
2022-09-01,3095.0,CES5000000001,Information Employment,Thousands,United States,National,BLS CES
2022-09-01,22744.0,CES6000000001,Professional & Business Services Employment,Thousands,United States,National,BLS CES
2022-09-01,12849.0,CES3000000001,Manufacturing Employment,Thousands,United States,National,BLS CES
2022-09-01,9097.0,CES5500000001,Financial Activities Employment,Thousands,United States,National,BLS CES
2022-09-01,28720.0,CES4000000001,"Trade, Transport & Utilities Employment",Thousands,United States,National,BLS CES
2022-09-01,24552.0,CES6500000001,Education & Health Services Employment,Thousands,United States,National,BLS CES
2022-09-01,153582.0,CES0000000001,Total Nonfarm Employment,Thousands,United States,National,BLS CES
2022-09-01,7832.0,CES2000000001,Construction Employment,Thousands,United States,National,BLS CES
2022-09-01,614.0,CES1000000001,Mining & Logging Employment,Thousands,United States,National,BLS CES
2022-10-01,7847.0,CES2000000001,Construction Employment,Thousands,United States,National,BLS CES
2022-10-01,28761.0,CES4000000001,"Trade, Transport & Utilities Employment",Thousands,United States,National,BLS CES
2022-10-01,12883.0,CES3000000001,Manufacturing Employment,Thousands,United States,National,BLS CES
2022-10-01,9122.0,CES5500000001,Financial Activities Employment,Thousands,United States,National,BLS CES
2022-10-01,3100.0,CES5000000001,Information Employment,Thousands,United States,National,BLS CES
2022-10-01,24642.0,CES6500000001,Education & Health Services Employment,Thousands,United States,National,BLS CES
2022-10-01,618.0,CES1000000001,Mining & Logging Employment,Thousands,United States,National,BLS CES
2022-10-01,153939.0,CES0000000001,Total Nonfarm Employment,Thousands,United States,National,BLS CES
2022-10-01,22783.0,CES6000000001,Professional & Business Services Employment,Thousands,United States,National,BLS CES
2022-11-01,624.0,CES1000000001,Mining & Logging Employment,Thousands,United States,National,BLS CES
2022-11-01,12896.0,CES3000000001,Manufacturing Employment,Thousands,United States,National,BLS CES
2022-11-01,9136.0,CES5500000001,Financial Activities Employment,Thousands,United States,National,BLS CES
2022-11-01,24729.0,CES6500000001,Education & Health Services Employment,Thousands,United States,National,BLS CES
2022-11-01,154242.0,CES0000000001,Total Nonfarm Employment,Thousands,United States,National,BLS CES
2022-11-01,7863.0,CES2000000001,Construction Employment,Thousands,United States,National,BLS CES
2022-11-01,3115.0,CES5000000001,Information Employment,Thousands,United States,National,BLS CES
2022-11-01,28763.0,CES4000000001,"Trade, Transport & Utilities Employment",Thousands,United States,National,BLS CES
2022-11-01,22792.0,CES6000000001,Professional & Business Services Employment,Thousands,United States,National,BLS CES
2022-12-01,28769.0,CES4000000001,"Trade, Transport & Utilities Employment",Thousands,United States,National,BLS CES
2022-12-01,22774.0,CES6000000001,Professional & Business Services Employment,Thousands,United States,National,BLS CES
2022-12-01,12895.0,CES3000000001,Manufacturing Employment,Thousands,United States,National,BLS CES
2022-12-01,24773.0,CES6500000001,Education & Health Services Employment,Thousands,United States,National,BLS CES
2022-12-01,3092.0,CES5000000001,Information Employment,Thousands,United States,National,BLS CES
2022-12-01,154342.0,CES0000000001,Total Nonfarm Employment,Thousands,United States,National,BLS CES
2022-12-01,7885.0,CES2000000001,Construction Employment,Thousands,United States,National,BLS CES
2022-12-01,627.0,CES1000000001,Mining & Logging Employment,Thousands,United States,National,BLS CES
2022-12-01,9146.0,CES5500000001,Financial Activities Employment,Thousands,United States,National,BLS CES
2023-01-01,3061.0,CES5000000001,Information Employment,Thousands,United States,National,BLS CES
2023-01-01,7932.0,CES2000000001,Construction Employment,Thousands,United States,National,BLS CES
2023-01-01,154776.0,CES0000000001,Total Nonfarm Employment,Thousands,United States,National,BLS CES
2023-01-01,28807.0,CES4000000001,"Trade, Transport & Utilities Employment",Thousands,United States,National,BLS CES
2023-01-01,634.0,CES1000000001,Mining & Logging Employment,Thousands,United States,National,BLS CES
2023-01-01,22791.0,CES6000000001,Professional & Business Services Employment,Thousands,United States,National,BLS CES
2023-01-01,9144.0,CES5500000001,Financial Activities Employment,Thousands,United States,National,BLS CES
2023-01-01,12903.0,CES3000000001,Manufacturing Employment,Thousands,United States,National,BLS CES
2023-01-01,24883.0,CES6500000001,Education & Health Services Employment,Thousands,United States,National,BLS CES
2023-02-01,155066.0,CES0000000001,Total Nonfarm Employment,Thousands,United States,National,BLS CES
2023-02-01,3048.0,CES5000000001,Information Employment,Thousands,United States,National,BLS CES
2023-02-01,9152.0,CES5500000001,Financial Activities Employment,Thousands,United States,National,BLS CES
2023-02-01,12898.0,CES3000000001,Manufacturing Employment,Thousands,United States,National,BLS CES
2023-02-01,7943.0,CES2000000001,Construction Employment,Thousands,United States,National,BLS CES
2023-02-01,24956.0,CES6500000001,Education & Health Services Employment,Thousands,United States,National,BLS CES
2023-02-01,22837.0,CES6000000001,Professional & Business Services Employment,Thousands,United States,National,BLS CES
2023-02-01,633.0,CES1000000001,Mining & Logging Employment,Thousands,United States,National,BLS CES
2023-02-01,28845.0,CES4000000001,"Trade, Transport & Utilities Employment",Thousands,United States,National,BLS CES
2023-03-01,7926.0,CES2000000001,Construction Employment,Thousands,United States,National,BLS CES
2023-03-01,12888.0,CES3000000001,Manufacturing Employment,Thousands,United States,National,BLS CES
2023-03-01,634.0,CES1000000001,Mining & Logging Employment,Thousands,United States,National,BLS CES
2023-03-01,3049.0,CES5000000001,Information Employment,Thousands,United States,National,BLS CES
2023-03-01,155134.0,CES0000000001,Total Nonfarm Employment,Thousands,United States,National,BLS CES
2023-03-01,22832.0,CES6000000001,Professional & Business Services Employment,Thousands,United States,National,BLS CES
2023-03-01,28803.0,CES4000000001,"Trade, Transport & Utilities Employment",Thousands,United States,National,BLS CES
2023-03-01,9150.0,CES5500000001,Financial Activities Employment,Thousands,United States,National,BLS CES
2023-03-01,25033.0,CES6500000001,Education & Health Services Employment,Thousands,United States,National,BLS CES
2023-04-01,7955.0,CES2000000001,Construction Employment,Thousands,United States,National,BLS CES
2023-04-01,155375.0,CES0000000001,Total Nonfarm Employment,Thousands,United States,National,BLS CES
2023-04-01,3043.0,CES5000000001,Information Employment,Thousands,United States,National,BLS CES
2023-04-01,22837.0,CES6000000001,Professional & Business Services Employment,Thousands,United States,National,BLS CES
2023-04-01,9180.0,CES5500000001,Financial Activities Employment,Thousands,United States,National,BLS CES
2023-04-01,12884.0,CES3000000001,Manufacturing Employment,Thousands,United States,National,BLS CES
2023-04-01,25113.0,CES6500000001,Education & Health Services Employment,Thousands,United States,National,BLS CES
2023-04-01,28799.0,CES4000000001,"Trade, Transport & Utilities Employment",Thousands,United States,National,BLS CES
2023-04-01,637.0,CES1000000001,Mining & Logging Employment,Thousands,United States,National,BLS CES
2023-05-01,22850.0,CES6000000001,Professional & Business Services Employment,Thousands,United States,National,BLS CES
2023-05-01,9175.0,CES5500000001,Financial Activities Employment,Thousands,United States,National,BLS CES
2023-05-01,25221.0,CES6500000001,Education & Health Services Employment,Thousands,United States,National,BLS CES
2023-05-01,3034.0,CES5000000001,Information Employment,Thousands,United States,National,BLS CES
2023-05-01,28830.0,CES4000000001,"Trade, Transport & Utilities Employment",Thousands,United States,National,BLS CES
2023-05-01,642.0,CES1000000001,Mining & Logging Employment,Thousands,United States,National,BLS CES
2023-05-01,7965.0,CES2000000001,Construction Employment,Thousands,United States,National,BLS CES
2023-05-01,155655.0,CES0000000001,Total Nonfarm Employment,Thousands,United States,National,BLS CES
2023-05-01,12869.0,CES3000000001,Manufacturing Employment,Thousands,United States,National,BLS CES
2023-06-01,640.0,CES1000000001,Mining & Logging Employment,Thousands,United States,National,BLS CES
2023-06-01,155880.0,CES0000000001,Total Nonfarm Employment,Thousands,United States,National,BLS CES
2023-06-01,25314.0,CES6500000001,Education & Health Services Employment,Thousands,United States,National,BLS CES
2023-06-01,8006.0,CES2000000001,Construction Employment,Thousands,United States,National,BLS CES
2023-06-01,22826.0,CES6000000001,Professional & Business Services Employment,Thousands,United States,National,BLS CES
2023-06-01,9182.0,CES5500000001,Financial Activities Employment,Thousands,United States,National,BLS CES
2023-06-01,3021.0,CES5000000001,Information Employment,Thousands,United States,National,BLS CES
2023-06-01,28799.0,CES4000000001,"Trade, Transport & Utilities Employment",Thousands,United States,National,BLS CES
2023-06-01,12875.0,CES3000000001,Manufacturing Employment,Thousands,United States,National,BLS CES
2023-07-01,22779.0,CES6000000001,Professional & Business Services Employment,Thousands,United States,National,BLS CES
2023-07-01,25435.0,CES6500000001,Education & Health Services Employment,Thousands,United States,National,BLS CES
2023-07-01,156043.0,CES0000000001,Total Nonfarm Employment,Thousands,United States,National,BLS CES
2023-07-01,28816.0,CES4000000001,"Trade, Transport & Utilities Employment",Thousands,United States,National,BLS CES
2023-07-01,3001.0,CES5000000001,Information Employment,Thousands,United States,National,BLS CES
2023-07-01,12862.0,CES3000000001,Manufacturing Employment,Thousands,United States,National,BLS CES
2023-07-01,9193.0,CES5500000001,Financial Activities Employment,Thousands,United States,National,BLS CES
2023-07-01,642.0,CES1000000001,Mining & Logging Employment,Thousands,United States,National,BLS CES
2023-07-01,8016.0,CES2000000001,Construction Employment,Thousands,United States,National,BLS CES
2023-08-01,8042.0,CES2000000001,Construction Employment,Thousands,United States,National,BLS CES
2023-08-01,25544.0,CES6500000001,Education & Health Services Employment,Thousands,United States,National,BLS CES
2023-08-01,2981.0,CES5000000001,Information Employment,Thousands,United States,National,BLS CES
2023-08-01,12861.0,CES3000000001,Manufacturing Employment,Thousands,United States,National,BLS CES
2023-08-01,22768.0,CES6000000001,Professional & Business Services Employment,Thousands,United States,National,BLS CES
2023-08-01,156261.0,CES0000000001,Total Nonfarm Employment,Thousands,United States,National,BLS CES
2023-08-01,9193.0,CES5500000001,Financial Activities Employment,Thousands,United States,National,BLS CES
2023-08-01,28799.0,CES4000000001,"Trade, Transport & Utilities Employment",Thousands,United States,National,BLS CES
2023-08-01,641.0,CES1000000001,Mining & Logging Employment,Thousands,United States,National,BLS CES
2023-09-01,9186.0,CES5500000001,Financial Activities Employment,Thousands,United States,National,BLS CES
2023-09-01,8053.0,CES2000000001,Construction Employment,Thousands,United States,National,BLS CES
2023-09-01,22743.0,CES6000000001,Professional & Business Services Employment,Thousands,United States,National,BLS CES
2023-09-01,28832.0,CES4000000001,"Trade, Transport & Utilities Employment",Thousands,United States,National,BLS CES
2023-09-01,641.0,CES1000000001,Mining & Logging Employment,Thousands,United States,National,BLS CES
2023-09-01,12872.0,CES3000000001,Manufacturing Employment,Thousands,United States,National,BLS CES
2023-09-01,156417.0,CES0000000001,Total Nonfarm Employment,Thousands,United States,National,BLS CES
2023-09-01,2975.0,CES5000000001,Information Employment,Thousands,United States,National,BLS CES
2023-09-01,25641.0,CES6500000001,Education & Health Services Employment,Thousands,United States,National,BLS CES
2023-10-01,12837.0,CES3000000001,Manufacturing Employment,Thousands,United States,National,BLS CES
2023-10-01,28865.0,CES4000000001,"Trade, Transport & Utilities Employment",Thousands,United States,National,BLS CES
2023-10-01,156576.0,CES0000000001,Total Nonfarm Employment,Thousands,United States,National,BLS CES
2023-10-01,8080.0,CES2000000001,Construction Employment,Thousands,United States,National,BLS CES
2023-10-01,22715.0,CES6000000001,Professional & Business Services Employment,Thousands,United States,National,BLS CES
2023-10-01,9179.0,CES5500000001,Financial Activities Employment,Thousands,United States,National,BLS CES
2023-10-01,25735.0,CES6500000001,Education & Health Services Employment,Thousands,United States,National,BLS CES
2023-10-01,639.0,CES1000000001,Mining & Logging Employment,Thousands,United States,National,BLS CES
2023-10-01,2951.0,CES5000000001,Information Employment,Thousands,United States,National,BLS CES
2023-11-01,636.0,CES1000000001,Mining & Logging Employment,Thousands,United States,National,BLS CES
2023-11-01,8088.0,CES2000000001,Construction Employment,Thousands,United States,National,BLS CES
2023-11-01,28837.0,CES4000000001,"Trade, Transport & Utilities Employment",Thousands,United States,National,BLS CES
2023-11-01,22661.0,CES6000000001,Professional & Business Services Employment,Thousands,United States,National,BLS CES
2023-11-01,12859.0,CES3000000001,Manufacturing Employment,Thousands,United States,National,BLS CES
2023-11-01,9172.0,CES5500000001,Financial Activities Employment,Thousands,United States,National,BLS CES
2023-11-01,2962.0,CES5000000001,Information Employment,Thousands,United States,National,BLS CES
2023-11-01,25853.0,CES6500000001,Education & Health Services Employment,Thousands,United States,National,BLS CES
2023-11-01,156703.0,CES0000000001,Total Nonfarm Employment,Thousands,United States,National,BLS CES
2023-12-01,8100.0,CES2000000001,Construction Employment,Thousands,United States,National,BLS CES
2023-12-01,22643.0,CES6000000001,Professional & Business Services Employment,Thousands,United States,National,BLS CES
2023-12-01,9176.0,CES5500000001,Financial Activities Employment,Thousands,United States,National,BLS CES
2023-12-01,638.0,CES1000000001,Mining & Logging Employment,Thousands,United States,National,BLS CES
2023-12-01,156857.0,CES0000000001,Total Nonfarm Employment,Thousands,United States,National,BLS CES
2023-12-01,2963.0,CES5000000001,Information Employment,Thousands,United States,National,BLS CES
2023-12-01,12872.0,CES3000000001,Manufacturing Employment,Thousands,United States,National,BLS CES
2023-12-01,28829.0,CES4000000001,"Trade, Transport & Utilities Employment",Thousands,United States,National,BLS CES
2023-12-01,25935.0,CES6500000001,Education & Health Services Employment,Thousands,United States,National,BLS CES
2024-01-01,9165.0,CES5500000001,Financial Activities Employment,Thousands,United States,National,BLS CES
2024-01-01,2963.0,CES5000000001,Information Employment,Thousands,United States,National,BLS CES
2024-01-01,22668.0,CES6000000001,Professional & Business Services Employment,Thousands,United States,National,BLS CES
2024-01-01,26033.0,CES6500000001,Education & Health Services Employment,Thousands,United States,National,BLS CES
2024-01-01,157032.0,CES0000000001,Total Nonfarm Employment,Thousands,United States,National,BLS CES
2024-01-01,12875.0,CES3000000001,Manufacturing Employment,Thousands,United States,National,BLS CES
2024-01-01,633.0,CES1000000001,Mining & Logging Employment,Thousands,United States,National,BLS CES
2024-01-01,8123.0,CES2000000001,Construction Employment,Thousands,United States,National,BLS CES
2024-01-01,28799.0,CES4000000001,"Trade, Transport & Utilities Employment",Thousands,United States,National,BLS CES
2024-02-01,157238.0,CES0000000001,Total Nonfarm Employment,Thousands,United States,National,BLS CES
2024-02-01,28839.0,CES4000000001,"Trade, Transport & Utilities Employment",Thousands,United States,National,BLS CES
2024-02-01,22658.0,CES6000000001,Professional & Business Services Employment,Thousands,United States,National,BLS CES
2024-02-01,26130.0,CES6500000001,Education & Health Services Employment,Thousands,United States,National,BLS CES
2024-02-01,2958.0,CES5000000001,Information Employment,Thousands,United States,National,BLS CES
2024-02-01,633.0,CES1000000001,Mining & Logging Employment,Thousands,United States,National,BLS CES
2024-02-01,12852.0,CES3000000001,Manufacturing Employment,Thousands,United States,National,BLS CES
2024-02-01,9151.0,CES5500000001,Financial Activities Employment,Thousands,United States,National,BLS CES
2024-02-01,8132.0,CES2000000001,Construction Employment,Thousands,United States,National,BLS CES
2024-03-01,26225.0,CES6500000001,Education & Health Services Employment,Thousands,United States,National,BLS CES
2024-03-01,2951.0,CES5000000001,Information Employment,Thousands,United States,National,BLS CES
2024-03-01,8164.0,CES2000000001,Construction Employment,Thousands,United States,National,BLS CES
2024-03-01,157466.0,CES0000000001,Total Nonfarm Employment,Thousands,United States,National,BLS CES
2024-03-01,9149.0,CES5500000001,Financial Activities Employment,Thousands,United States,National,BLS CES
2024-03-01,22631.0,CES6000000001,Professional & Business Services Employment,Thousands,United States,National,BLS CES
2024-03-01,12836.0,CES3000000001,Manufacturing Employment,Thousands,United States,National,BLS CES
2024-03-01,636.0,CES1000000001,Mining & Logging Employment,Thousands,United States,National,BLS CES
2024-03-01,28855.0,CES4000000001,"Trade, Transport & Utilities Employment",Thousands,United States,National,BLS CES
2024-04-01,12833.0,CES3000000001,Manufacturing Employment,Thousands,United States,National,BLS CES
2024-04-01,157530.0,CES0000000001,Total Nonfarm Employment,Thousands,United States,National,BLS CES
2024-04-01,8170.0,CES2000000001,Construction Employment,Thousands,United States,National,BLS CES
2024-04-01,22616.0,CES6000000001,Professional & Business Services Employment,Thousands,United States,National,BLS CES
2024-04-01,628.0,CES1000000001,Mining & Logging Employment,Thousands,United States,National,BLS CES
2024-04-01,2940.0,CES5000000001,Information Employment,Thousands,United States,National,BLS CES
2024-04-01,9144.0,CES5500000001,Financial Activities Employment,Thousands,United States,National,BLS CES
2024-04-01,28880.0,CES4000000001,"Trade, Transport & Utilities Employment",Thousands,United States,National,BLS CES
2024-04-01,26313.0,CES6500000001,Education & Health Services Employment,Thousands,United States,National,BLS CES
2024-05-01,26383.0,CES6500000001,Education & Health Services Employment,Thousands,United States,National,BLS CES
2024-05-01,8176.0,CES2000000001,Construction Employment,Thousands,United States,National,BLS CES
2024-05-01,624.0,CES1000000001,Mining & Logging Employment,Thousands,United States,National,BLS CES
2024-05-01,9147.0,CES5500000001,Financial Activities Employment,Thousands,United States,National,BLS CES
2024-05-01,28880.0,CES4000000001,"Trade, Transport & Utilities Employment",Thousands,United States,National,BLS CES
2024-05-01,2930.0,CES5000000001,Information Employment,Thousands,United States,National,BLS CES
2024-05-01,12825.0,CES3000000001,Manufacturing Employment,Thousands,United States,National,BLS CES
2024-05-01,22633.0,CES6000000001,Professional & Business Services Employment,Thousands,United States,National,BLS CES
2024-05-01,157608.0,CES0000000001,Total Nonfarm Employment,Thousands,United States,National,BLS CES
2024-06-01,12814.0,CES3000000001,Manufacturing Employment,Thousands,United States,National,BLS CES
2024-06-01,22606.0,CES6000000001,Professional & Business Services Employment,Thousands,United States,National,BLS CES
2024-06-01,620.0,CES1000000001,Mining & Logging Employment,Thousands,United States,National,BLS CES
2024-06-01,157695.0,CES0000000001,Total Nonfarm Employment,Thousands,United States,National,BLS CES
2024-06-01,26474.0,CES6500000001,Education & Health Services Employment,Thousands,United States,National,BLS CES
2024-06-01,9159.0,CES5500000001,Financial Activities Employment,Thousands,United States,National,BLS CES
2024-06-01,8196.0,CES2000000001,Construction Employment,Thousands,United States,National,BLS CES
2024-06-01,2930.0,CES5000000001,Information Employment,Thousands,United States,National,BLS CES
2024-06-01,28851.0,CES4000000001,"Trade, Transport & Utilities Employment",Thousands,United States,National,BLS CES
2024-07-01,8208.0,CES2000000001,Construction Employment,Thousands,United States,National,BLS CES
2024-07-01,22584.0,CES6000000001,Professional & Business Services Employment,Thousands,United States,National,BLS CES
2024-07-01,9154.0,CES5500000001,Financial Activities Employment,Thousands,United States,National,BLS CES
2024-07-01,622.0,CES1000000001,Mining & Logging Employment,Thousands,United States,National,BLS CES
2024-07-01,12806.0,CES3000000001,Manufacturing Employment,Thousands,United States,National,BLS CES
2024-07-01,28830.0,CES4000000001,"Trade, Transport & Utilities Employment",Thousands,United States,National,BLS CES
2024-07-01,26515.0,CES6500000001,Education & Health Services Employment,Thousands,United States,National,BLS CES
2024-07-01,157748.0,CES0000000001,Total Nonfarm Employment,Thousands,United States,National,BLS CES
2024-07-01,2917.0,CES5000000001,Information Employment,Thousands,United States,National,BLS CES
2024-08-01,28802.0,CES4000000001,"Trade, Transport & Utilities Employment",Thousands,United States,National,BLS CES
2024-08-01,26573.0,CES6500000001,Education & Health Services Employment,Thousands,United States,National,BLS CES
2024-08-01,9162.0,CES5500000001,Financial Activities Employment,Thousands,United States,National,BLS CES
2024-08-01,8236.0,CES2000000001,Construction Employment,Thousands,United States,National,BLS CES
2024-08-01,22544.0,CES6000000001,Professional & Business Services Employment,Thousands,United States,National,BLS CES
2024-08-01,2909.0,CES5000000001,Information Employment,Thousands,United States,National,BLS CES
2024-08-01,157757.0,CES0000000001,Total Nonfarm Employment,Thousands,United States,National,BLS CES
2024-08-01,12772.0,CES3000000001,Manufacturing Employment,Thousands,United States,National,BLS CES
2024-08-01,620.0,CES1000000001,Mining & Logging Employment,Thousands,United States,National,BLS CES
2024-09-01,9162.0,CES5500000001,Financial Activities Employment,Thousands,United States,National,BLS CES
2024-09-01,157912.0,CES0000000001,Total Nonfarm Employment,Thousands,United States,National,BLS CES
2024-09-01,8254.0,CES2000000001,Construction Employment,Thousands,United States,National,BLS CES
2024-09-01,26691.0,CES6500000001,Education & Health Services Employment,Thousands,United States,National,BLS CES
2024-09-01,2903.0,CES5000000001,Information Employment,Thousands,United States,National,BLS CES
2024-09-01,12758.0,CES3000000001,Manufacturing Employment,Thousands,United States,National,BLS CES
2024-09-01,622.0,CES1000000001,Mining & Logging Employment,Thousands,United States,National,BLS CES
2024-09-01,28813.0,CES4000000001,"Trade, Transport & Utilities Employment",Thousands,United States,National,BLS CES
2024-09-01,22525.0,CES6000000001,Professional & Business Services Employment,Thousands,United States,National,BLS CES
2024-10-01,2887.0,CES5000000001,Information Employment,Thousands,United States,National,BLS CES
2024-10-01,157945.0,CES0000000001,Total Nonfarm Employment,Thousands,United States,National,BLS CES
2024-10-01,9164.0,CES5500000001,Financial Activities Employment,Thousands,United States,National,BLS CES
2024-10-01,622.0,CES1000000001,Mining & Logging Employment,Thousands,United States,National,BLS CES
2024-10-01,28794.0,CES4000000001,"Trade, Transport & Utilities Employment",Thousands,United States,National,BLS CES
2024-10-01,26786.0,CES6500000001,Education & Health Services Employment,Thousands,United States,National,BLS CES
2024-10-01,8262.0,CES2000000001,Construction Employment,Thousands,United States,National,BLS CES
2024-10-01,12697.0,CES3000000001,Manufacturing Employment,Thousands,United States,National,BLS CES
2024-10-01,22486.0,CES6000000001,Professional & Business Services Employment,Thousands,United States,National,BLS CES
